id,text,entities,relations,Comments
7047,"furthermore, social and physical pain increased negative affect and produced higher desire to aggress than the control conditions.;;","[{'id': 6680, 'label': 'cause', 'start_offset': 13, 'end_offset': 37}, {'id': 6682, 'label': 'effect', 'start_offset': 68, 'end_offset': 101}, {'id': 6685, 'label': 'effect', 'start_offset': 38, 'end_offset': 63}]","[{'id': 3021, 'from_id': 6680, 'to_id': 6685, 'type': 'Rel_CE'}, {'id': 3022, 'from_id': 6680, 'to_id': 6682, 'type': 'Rel_CE'}]",[]
6566,"the importance of extended family members in the uk on the other hand might decrease, whereas john's nuclear family might remain stable.;;","[{'id': 5341, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 138}]",[],[]
7085,"such disclosure, however, risked distracting readers from the key findings.;;","[{'id': 6789, 'label': 'cause', 'start_offset': 0, 'end_offset': 15}, {'id': 6790, 'label': 'effect', 'start_offset': 26, 'end_offset': 74}]","[{'id': 3080, 'from_id': 6789, 'to_id': 6790, 'type': 'Rel_CE'}]",[]
6695,"if material is not included in the article's creative commons licence and your intended use is not permitted by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from the copyright holder.;;","[{'id': 5726, 'label': 'effect', 'start_offset': 172, 'end_offset': 232}, {'id': 5727, 'label': 'cause', 'start_offset': 3, 'end_offset': 69}, {'id': 5728, 'label': 'cause', 'start_offset': 73, 'end_offset': 161}]","[{'id': 2590, 'from_id': 5727, 'to_id': 5726, 'type': 'Rel_CE'}, {'id': 2591, 'from_id': 5728, 'to_id': 5726, 'type': 'Rel_CE'}]",[]
9423,Symmetry of outcomes has two features that are important for the current research.;;,"[{'id': 9749, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 84}]",[],[]
6431,"for dulcinéia catadora, 'the encounters and exchanges between participants [from different strata of brazil's highly unequal society] is more important than the final product' insofar as they 'dismantle prejudices' and 'question aesthetic concepts connected to a world that's still being built on inequalities and privileges' (rosa, 2018).;;","[{'id': 5000, 'label': 'effect', 'start_offset': 28, 'end_offset': 183}, {'id': 5001, 'label': 'cause', 'start_offset': 193, 'end_offset': 268}]","[{'id': 2237, 'from_id': 5001, 'to_id': 5000, 'type': 'Rel_CE'}]",[]
5905,the increase on the second trial in the 500 condition appears to be due to arr increase in the average subject's level of arms; rather than to an increased number of subjects using arms.;,"[{'id': 3614, 'label': 'effect', 'start_offset': 4, 'end_offset': 53}, {'id': 3615, 'label': 'cause', 'start_offset': 74, 'end_offset': 126}]","[{'id': 1591, 'from_id': 3615, 'to_id': 3614, 'type': 'Rel_CE'}]",[]
9527,After the feedback fluff 1 | Screen shots of the cooperative memory task.;;,"[{'id': 9853, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 75}]",[],[]
6254,"""levkoff, s. and sanchez, h. (2003), """"lessons learned about minority recruitment and retention from the centers on minority aging and health promotion"""", the gerontologist, vol."";;","[{'id': 4545, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 181}]",[],[]
7044,"shared across these variants, however, is an assumption that meaning can be phenom eno logically reduced from participants' expressed consciousness.;;","[{'id': 6672, 'label': 'cause', 'start_offset': 110, 'end_offset': 147}, {'id': 6673, 'label': 'effect', 'start_offset': 61, 'end_offset': 104}]","[{'id': 3015, 'from_id': 6672, 'to_id': 6673, 'type': 'Rel_CE'}]",[]
8892,The experimenter instructed participants to remain silent for the entire duration of the experiment and to avoid any interaction.;;,"[{'id': 9218, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 131}]",[],[]
8746,Note: These frequencies are taken from the 3rd stage of the experiment where subjects chose which trait ranking to observe.;;,"[{'id': 9072, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 125}]",[],[]
6383,"the brokers stepping away from their interview responsibilities forced us to explore other interpreter options, giving us insight into benefits that other hiring practices offer.;;","[{'id': 4890, 'label': 'cause', 'start_offset': 4, 'end_offset': 63}, {'id': 4891, 'label': 'effect', 'start_offset': 77, 'end_offset': 110}, {'id': 4892, 'label': 'effect', 'start_offset': 122, 'end_offset': 177}]","[{'id': 2191, 'from_id': 4890, 'to_id': 4891, 'type': 'Rel_CE'}, {'id': 2192, 'from_id': 4890, 'to_id': 4892, 'type': 'Rel_CE'}]",[]
9260,Our findings regarding threat decisions are summarized in Result 1.;;,"[{'id': 9586, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 69}]",[],[]
9251,Direct evidence for the importance of these relational concerns stems from the finding that a legitimate leader was particularly preferred when group membership was made salient (Hypothesis 4b).;;,"[{'id': 9577, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 196}]",[],[]
6071,one of the reasons why communication is such a powerful coordination device is that it creates group identity (sutter 2009; cason et al.;,"[{'id': 8307, 'label': 'cause', 'start_offset': 23, 'end_offset': 36}, {'id': 8308, 'label': 'effect', 'start_offset': 87, 'end_offset': 109}]","[{'id': 3769, 'from_id': 8307, 'to_id': 8308, 'type': 'Rel_CE'}]",[]
8846,"Since incorruption is an accepted social norm, it makes sense that individuals who choose to be corrupt feel guilty or ashamed.;;","[{'id': 9172, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 129}]",[],[]
6314,"in a social dilemma, demonstrability can be manipulated through changes to the absolute values of fear and greed (i.e.;;","[{'id': 8424, 'label': 'cause', 'start_offset': 64, 'end_offset': 112}, {'id': 8425, 'label': 'effect', 'start_offset': 21, 'end_offset': 55}]","[{'id': 3834, 'from_id': 8424, 'to_id': 8425, 'type': 'Rel_CE'}]",[]
6940,"""individuals who are excluded often experience physical illness, emotional problems, negative affective states, and depression (bowlby, 1969; downey & feldman, 1996; williams, 1997)."";;","[{'id': 6380, 'label': 'cause', 'start_offset': 1, 'end_offset': 29}, {'id': 6381, 'label': 'effect', 'start_offset': 36, 'end_offset': 63}, {'id': 6382, 'label': 'effect', 'start_offset': 65, 'end_offset': 83}, {'id': 6383, 'label': 'effect', 'start_offset': 85, 'end_offset': 110}, {'id': 6384, 'label': 'effect', 'start_offset': 116, 'end_offset': 126}]","[{'id': 2895, 'from_id': 6380, 'to_id': 6381, 'type': 'Rel_CE'}, {'id': 2896, 'from_id': 6380, 'to_id': 6382, 'type': 'Rel_CE'}, {'id': 2897, 'from_id': 6380, 'to_id': 6383, 'type': 'Rel_CE'}, {'id': 2898, 'from_id': 6380, 'to_id': 6384, 'type': 'Rel_CE'}]",[]
6893,"actually, six of 34 participants who preferred to be recipients allocated more than half of the 2500 yen to their recipients, and removing those from the analysis substantially reduced the correlations with other game behaviors (see the last row of table 9).;;","[{'id': 6262, 'label': 'cause', 'start_offset': 130, 'end_offset': 162}, {'id': 6263, 'label': 'effect', 'start_offset': 189, 'end_offset': 227}]","[{'id': 2841, 'from_id': 6262, 'to_id': 6263, 'type': 'Rel_CE'}]",[]
9619,We observe that only the traditional method in its extended form (using three choices instead of a single choice) comes close to being significant at the p=0.10 (t-value=1.65);;,"[{'id': 9945, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 177}]",[],[]
7122,"""the pandemic has thus highlighted and magnified some of the ethical and practical tensions that emerge when conducting research with hcps; and the insights and implications from this period can be far-reaching, beyond the pandemic context."";;","[{'id': 6868, 'label': 'cause', 'start_offset': 5, 'end_offset': 13}, {'id': 8732, 'label': 'effect', 'start_offset': 61, 'end_offset': 138}]","[{'id': 4014, 'from_id': 6868, 'to_id': 8732, 'type': 'Rel_CE'}]",[]
8751,"Given the high expected cost of punishment (because of the looming threat of a long, inter-period feud) the second-order public good property of punishing comes to full bearing.;;","[{'id': 9077, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 179}]",[],[]
7227,"given that the manipulation again had no effect on pain tolerance, the effect of exclusion seems to be on the appearance of insensitivity to pain, rather than on a change in experienced pain intensity.;;","[{'id': 7115, 'label': 'cause', 'start_offset': 15, 'end_offset': 27}, {'id': 7116, 'label': 'effect', 'start_offset': 51, 'end_offset': 65}, {'id': 7117, 'label': 'cause', 'start_offset': 81, 'end_offset': 90}, {'id': 7118, 'label': 'effect', 'start_offset': 110, 'end_offset': 145}]","[{'id': 3220, 'from_id': 7115, 'to_id': 7116, 'type': 'Rel_Zero'}, {'id': 3221, 'from_id': 7117, 'to_id': 7118, 'type': 'Rel_CE'}]",[]
7274,"""according to williams' (2001; williams & sommer, 1997) model, ostracism is unique relative to other aversive social experiences because it affects four basic human needs: the need to belong, the need for self-esteem, the need for control, and the need for meaningful existence."";;","[{'id': 7230, 'label': 'cause', 'start_offset': 137, 'end_offset': 170}, {'id': 7231, 'label': 'effect', 'start_offset': 63, 'end_offset': 82}]","[{'id': 3273, 'from_id': 7230, 'to_id': 7231, 'type': 'Rel_CE'}]",[]
7440,"""people who have a fixed mindset in domains unrelated to relationships experience difficulty in coping with setbacks; they become defensive and engage in behaviors meant to boost their feelings of self-worth (molden & dweck, 2006)."";;","[{'id': 7625, 'label': 'effect', 'start_offset': 71, 'end_offset': 116}, {'id': 7626, 'label': 'cause', 'start_offset': 12, 'end_offset': 70}, {'id': 7627, 'label': 'effect', 'start_offset': 123, 'end_offset': 139}, {'id': 7628, 'label': 'effect', 'start_offset': 144, 'end_offset': 207}]","[{'id': 3440, 'from_id': 7626, 'to_id': 7625, 'type': 'Rel_CE'}, {'id': 3441, 'from_id': 7626, 'to_id': 7627, 'type': 'Rel_CE'}, {'id': 3442, 'from_id': 7626, 'to_id': 7628, 'type': 'Rel_CE'}]",[]
7578,"as a group, parents who have lost custody of their children have often been excluded and degraded as citizens (slettebø, 2008: 237).;;","[{'id': 7942, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 134}]",[],[]
9067,"After providing a recta-analysis of the effect of SR in previous experiments, we compare contributions in threshold public goods games with low, medium and high SRs.;;","[{'id': 9393, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 167}]",[],[]
9305,"Collapsing across all drug treatment groups, subjects were 13% less likely to cooperate following DD outcomes (pp/DD) when playing with putative human (38%) compared with computer (51%) partners ( p = 0.0002).;;","[{'id': 9631, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 211}]",[],[]
6910,"""within human populations, in relatively simple economies, people tend to equate status with reproductive potential and thus spend vast amounts of time and energy signaling that potential by displaying skills associated with providing food (e.g., gintis, smith, and bowles, 2001; hayden, 1996)."";;","[{'id': 6303, 'label': 'cause', 'start_offset': 74, 'end_offset': 115}, {'id': 6304, 'label': 'effect', 'start_offset': 125, 'end_offset': 151}, {'id': 6305, 'label': 'effect', 'start_offset': 156, 'end_offset': 172}, {'id': 8675, 'label': 'effect', 'start_offset': 74, 'end_offset': 115}, {'id': 8676, 'label': 'cause', 'start_offset': 30, 'end_offset': 57}]","[{'id': 2859, 'from_id': 6303, 'to_id': 6304, 'type': 'Rel_CE'}, {'id': 2860, 'from_id': 6303, 'to_id': 6305, 'type': 'Rel_CE'}, {'id': 3985, 'from_id': 8676, 'to_id': 8675, 'type': 'Rel_CE'}]",[]
6251,"as selfcontrol is believed to be a limited resource, tapping into that resource prematurely by asking participants to focus on the self-report measures could interfere with detecting meaningful differences in performance on self-control that are based solely on the ostracism manipulation (baumeister, bratslavsky, muraven, & tice, 1998).;;","[{'id': 4538, 'label': 'cause', 'start_offset': 3, 'end_offset': 51}, {'id': 4539, 'label': 'effect', 'start_offset': 53, 'end_offset': 288}]","[{'id': 2029, 'from_id': 4538, 'to_id': 4539, 'type': 'Rel_CE'}]",[]
5690,"""however, it has also been argued that, to the degree the group membership is central to one's identity, the attributions to the group membership are not helpful because the self is still centrally implicated (branscombe et al., 1999; major et al., 2003; schmitt & branscombe, 2002a)."";;","[{'id': 3087, 'label': 'cause', 'start_offset': 170, 'end_offset': 208}, {'id': 5391, 'label': 'effect', 'start_offset': 109, 'end_offset': 161}]","[{'id': 2429, 'from_id': 3087, 'to_id': 5391, 'type': 'Rel_CE'}]",[]
6778,"thus the broad purpose of this work is to investigate the hypothesis that cyberball exclusion will trigger social pain sensitivity, whereas future-life exclusion will trigger social pain numbing, as assessed via measures of emotional distress.;;","[{'id': 5970, 'label': 'cause', 'start_offset': 74, 'end_offset': 93}, {'id': 5971, 'label': 'effect', 'start_offset': 99, 'end_offset': 130}, {'id': 5973, 'label': 'cause', 'start_offset': 140, 'end_offset': 161}, {'id': 5974, 'label': 'effect', 'start_offset': 175, 'end_offset': 194}]","[{'id': 2709, 'from_id': 5970, 'to_id': 5971, 'type': 'Rel_CE'}, {'id': 2710, 'from_id': 5973, 'to_id': 5974, 'type': 'Rel_CE'}]",[]
6820,"speed is less of an issue in such cases, particularly when considering that these tools would be used only once or twice in a project.;;","[{'id': 6074, 'label': 'cause', 'start_offset': 81, 'end_offset': 133}, {'id': 6075, 'label': 'effect', 'start_offset': 0, 'end_offset': 25}]","[{'id': 2760, 'from_id': 6074, 'to_id': 6075, 'type': 'Rel_CE'}]",[]
7094,"but on both sides of the debate surrounding how social service professions might respond to the technological capabilities of the digital age, professionals recognize the need to ensure that technological use is evidence-based, ethical, and in alignment with professional values and principles.;;","[{'id': 6805, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 296}]",[],[]
6113,this human tendency can limit the topics that are deemed suitable for the interview.;;,"[{'id': 4185, 'label': 'cause', 'start_offset': 5, 'end_offset': 19}, {'id': 4187, 'label': 'effect', 'start_offset': 34, 'end_offset': 83}]","[{'id': 1870, 'from_id': 4185, 'to_id': 4187, 'type': 'Rel_CE'}]",[]
7121,"also, pedestrians who were given an ''air-gaze'' (i.e., having someone look in their direction, but not giving them direct eye-contact) by a passerby felt decreased social connection (wesselmann, cardoso, slater, & williams, 2012).;;","[{'id': 6867, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 233}]",[],[]
6642,"for example, certain groups might decline participation in face-to-face research because of the time commitment or the sensitivity of the topic (gattuso, hinds, tong, & srivastava, 2006).;;","[{'id': 5564, 'label': 'effect', 'start_offset': 34, 'end_offset': 80}, {'id': 5565, 'label': 'cause', 'start_offset': 96, 'end_offset': 111}, {'id': 5566, 'label': 'cause', 'start_offset': 119, 'end_offset': 143}]","[{'id': 2507, 'from_id': 5565, 'to_id': 5564, 'type': 'Rel_CE'}, {'id': 2508, 'from_id': 5566, 'to_id': 5564, 'type': 'Rel_CE'}]",[]
6937,"research on rejection sensitivity of people low in selfesteem led us to test whether, compared with those higher in self-esteem, low self-esteem individuals would experience greater negative impact to ostracism relative to inclusion.;;","[{'id': 6371, 'label': 'cause', 'start_offset': 0, 'end_offset': 61}, {'id': 6372, 'label': 'effect', 'start_offset': 72, 'end_offset': 232}]","[{'id': 2891, 'from_id': 6371, 'to_id': 6372, 'type': 'Rel_CE'}]",[]
7026,this raises the issue of whether preferences would be stable against repeated measurement.;;,"[{'id': 6627, 'label': 'cause', 'start_offset': 0, 'end_offset': 4}, {'id': 6628, 'label': 'effect', 'start_offset': 16, 'end_offset': 89}]","[{'id': 2997, 'from_id': 6627, 'to_id': 6628, 'type': 'Rel_CE'}]",[]
7493,"""field settings are also """"special""""; bargaining over the price of a car or a house is different from negotiating compensation with a new employer or the division of household chores with a spouse."";;","[{'id': 7748, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 200}]",[],[]
5736,complementary estimates (available upon request) in which we interact police with received points in t-1 show that being a police subject has no effect on negative reciprocity.;;,"[{'id': 3199, 'label': 'cause', 'start_offset': 115, 'end_offset': 137}, {'id': 3200, 'label': 'effect', 'start_offset': 156, 'end_offset': 175}]","[{'id': 1392, 'from_id': 3199, 'to_id': 3200, 'type': 'Rel_Zero'}]",[]
8690,"For both conditions, the message was from W (the transgressor).;;","[{'id': 9016, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 65}]",[],[]
6258,our findings contribute further to the formalization of justifiable norms in health and social science and aid phenomenology in moving toward giorgi's perspective that a method should be clear such that it is useable by any researcher.;;,"[{'id': 8395, 'label': 'cause', 'start_offset': 170, 'end_offset': 192}, {'id': 8396, 'label': 'effect', 'start_offset': 209, 'end_offset': 234}]","[{'id': 3816, 'from_id': 8395, 'to_id': 8396, 'type': 'Rel_CE'}]",[]
6425,"moreover, advancing qualitative research that aligns with the complex experiences of caring for individuals with dementia is central to optimizing caregiver support in the community.;;","[{'id': 4987, 'label': 'effect', 'start_offset': 136, 'end_offset': 181}, {'id': 4988, 'label': 'cause', 'start_offset': 10, 'end_offset': 121}]","[{'id': 2233, 'from_id': 4988, 'to_id': 4987, 'type': 'Rel_CE'}]",[]
6773,"this is matched with the growing reach of open research agendas that invoke egalitarian and democratic possibilities in making research more widely and freely available, taking it beyond the confines of academia and access and cost restrictions of libraries.;;","[{'id': 5958, 'label': 'cause', 'start_offset': 42, 'end_offset': 63}, {'id': 8611, 'label': 'effect', 'start_offset': 69, 'end_offset': 168}, {'id': 8612, 'label': 'effect', 'start_offset': 170, 'end_offset': 257}]","[{'id': 3952, 'from_id': 5958, 'to_id': 8611, 'type': 'Rel_CE'}, {'id': 3953, 'from_id': 5958, 'to_id': 8612, 'type': 'Rel_CE'}]",[]
7324,"however, we show that people's immediate reaction to inclusion differs depending on whether people claim it or whether it is granted to them.;;","[{'id': 7376, 'label': 'effect', 'start_offset': 22, 'end_offset': 70}, {'id': 7377, 'label': 'cause', 'start_offset': 84, 'end_offset': 140}]","[{'id': 3338, 'from_id': 7377, 'to_id': 7376, 'type': 'Rel_CE'}]",[]
6918,"more importantly, we found this effect to be mediated by the perceived instrumentality of money.;;","[{'id': 6323, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 98}]",[],[]
8739,"During the first two blocks of trials, the groups appeared to be divided according to sex.;;","[{'id': 9065, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 92}]",[],[]
9297,The random choice of one member will be determined as follows: Each group member receives a number between 1 and 4. One player will roll a 4 sided die.;;,"[{'id': 9623, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 153}]",[],[]
9411,"In Experiment 2, we presented subjects with eight step-level public goods problems.;;","[{'id': 9737, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 85}]",[],[]
7517,"the process of ethical clearance for a self ethnographic research study may have an obvious predetermined beginning, which is before a researcher begins the formal research process.;;","[{'id': 8922, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 183}]",[],[]
6220,"while this may result in the proliferation of tables in a paper, at least, it makes it clear what the purpose of each table is, what type of information it intends to convey, and what patterns it intends to highlight.;;","[{'id': 4464, 'label': 'cause', 'start_offset': 29, 'end_offset': 63}, {'id': 4465, 'label': 'effect', 'start_offset': 78, 'end_offset': 126}, {'id': 4466, 'label': 'effect', 'start_offset': 128, 'end_offset': 173}, {'id': 4467, 'label': 'effect', 'start_offset': 179, 'end_offset': 216}]","[{'id': 1998, 'from_id': 4464, 'to_id': 4465, 'type': 'Rel_CE'}, {'id': 1999, 'from_id': 4464, 'to_id': 4466, 'type': 'Rel_CE'}, {'id': 2000, 'from_id': 4464, 'to_id': 4467, 'type': 'Rel_CE'}]",[]
7539,"however, this requires careful work to avoid stripping data of its context due to aggregating analysis across multiple studies and sites, or the requirement to archive data as open access.;;","[{'id': 7862, 'label': 'cause', 'start_offset': 82, 'end_offset': 136}, {'id': 7863, 'label': 'cause', 'start_offset': 145, 'end_offset': 187}, {'id': 7864, 'label': 'effect', 'start_offset': 14, 'end_offset': 73}]","[{'id': 3534, 'from_id': 7862, 'to_id': 7864, 'type': 'Rel_CE'}, {'id': 3535, 'from_id': 7863, 'to_id': 7864, 'type': 'Rel_CE'}]",[]
9221,"Previously, individual differences have been reported in for example the desire for friendship in TD adolescents (Richard and Schneider 2005).;;","[{'id': 9547, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 144}]",[],[]
6906,"thus, while we believe that non injurious ness is a place to begin thinking about looking at one's data differently, it is also a place to begin to think about injury itself, a place of remembrance and reconciliation and revival and a place from where to call for justice.;;","[{'id': 6295, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 274}]",[],[]
8775,"Podsakoff, P. M., Todor, W. D., Grover, R. A., & Huber, V. L. (1984).;;","[{'id': 9101, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 71}]",[],[]
6970,"this study found that willingness to use drugs was significantly increased when participants envisioned a racial discrimination (vs. non discrimination scenario, but only if they were substance users.;;","[{'id': 6484, 'label': 'effect', 'start_offset': 22, 'end_offset': 46}, {'id': 6485, 'label': 'cause', 'start_offset': 80, 'end_offset': 127}]","[{'id': 2941, 'from_id': 6485, 'to_id': 6484, 'type': 'Rel_CE'}]",[]
6841,"indeed, an interpretation of men as decidedly non interdependent would be difficult to reconcile with the thesis that belongingness is a fundamental human need (baumeister & leary, 1995).;;","[{'id': 6136, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 189}]",[],[]
9253,"The test also exhibited adequate test-retest reliability and internal reliability (Brackett & Mayer, 2003;Lopes et al., 2005).;;","[{'id': 9579, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 128}]",[],[]
6799,"""hammersley concluded that in this age, it is essential to be committed to scientific integrity; however procedural means are not the answer to the related threats."";;","[{'id': 6027, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 167}]",[],[]
7222,"first, roads, water and sanitation are provided and managed in these slums by local infrastructure community development projects in cprg situations in which people from the local community donate money and/or labour in order to build the pg.;;","[{'id': 7104, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 244}]",[],[]
6307,one potential criticism of the results of study 2 is that the difference across conditions for those with high baseline pain thresholds and high anxious attachment may be due to the effect of the control rather than the exclusion condition.;;,"[{'id': 4690, 'label': 'cause', 'start_offset': 196, 'end_offset': 239}, {'id': 4691, 'label': 'effect', 'start_offset': 62, 'end_offset': 163}]","[{'id': 2103, 'from_id': 4690, 'to_id': 4691, 'type': 'Rel_CE'}]",[]
6097,"""currently these value/knowledge systems simply """"co-exist""""; however, they need to be reconciled if tbas and hws are to work together toward the common goal of safe passage."";;","[{'id': 8322, 'label': 'cause', 'start_offset': 101, 'end_offset': 173}, {'id': 8323, 'label': 'effect', 'start_offset': 71, 'end_offset': 97}]","[{'id': 3778, 'from_id': 8322, 'to_id': 8323, 'type': 'Rel_CE'}]",[]
9458,A separate retaliation stage is not designated.;;,"[{'id': 9784, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 49}]",[],[]
8644,"This procedure was adapted from measures of spontaneous helping behavior used in bystander intervention studies (Latane ´& Dabbs, 1975).;;","[{'id': 8970, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 138}]",[],[]
7194,"""on this basis, ferlie and mcgivern examine the role of the neo-liberal health care state in the united kingdom and conclude that the introduction of """"managed"""" networks prompted a degree of enthusiasm for evidence-based management amongst practitioners within case study organizations."";;","[{'id': 7035, 'label': 'cause', 'start_offset': 134, 'end_offset': 170}, {'id': 7037, 'label': 'effect', 'start_offset': 182, 'end_offset': 232}]","[{'id': 3181, 'from_id': 7035, 'to_id': 7037, 'type': 'Rel_CE'}]",[]
6894,"according to our hypothesis, carriers of the low-activity allele of the maoa-lpr polymorphism responded more aggressively following social exclusion than carriers of the high-activity allele.;;","[{'id': 6264, 'label': 'cause', 'start_offset': 29, 'end_offset': 93}, {'id': 8670, 'label': 'effect', 'start_offset': 94, 'end_offset': 148}]","[{'id': 3983, 'from_id': 6264, 'to_id': 8670, 'type': 'Rel_CE'}]",[]
9569,All participants played the economic prisoner's dilemma game on the first and last day of participation to examine differences in competitive behavior that may correlate with amount of expressive writing and levels of state anger and negative affect.;;,"[{'id': 9895, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 252}]",[],[]
8917,"To ensure that all participants adequately understood the monetary pay-offs, the instructions also included eight questions that had to be answered correctly before continuing with the actual experiment.;;","[{'id': 9243, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 205}]",[],[]
9602,The best group performanceclose to the social optimum was obtained in the experiment of Ostrom et al. (1992).;;,"[{'id': 9928, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 111}]",[],[]
8982,"Furthermore, experience is not the only factor likely to moderate subjects' intuitive responses.;;","[{'id': 9308, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 98}]",[],[]
8871,Let C n ¼ ∑ j ∈ J c j;n represent the total contribution to public good n.;;,"[{'id': 9197, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 76}]",[],[]
8928,The one-player PDG can be thought of as a self-control procedure.;;,"[{'id': 9254, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 67}]",[],[]
6362,"""they may be badly drawn, painful to think, costly in the exchange of certainty, but they assure creativity, transform the dead tissue of thought, and allow openness"""" (dewsbury, 2003, p. 1912)."";;","[{'id': 4830, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 197}]",[],[]
6585,"in a one-round public goods game, every player had to reveal his or her contribution in front of the ten-person group and contributions increased from 34.4% of possible donations in the anonymous condition to 68.2%,16 or a calculated 98% increase.;;","[{'id': 5416, 'label': 'effect', 'start_offset': 122, 'end_offset': 178}, {'id': 5417, 'label': 'cause', 'start_offset': 186, 'end_offset': 246}]","[{'id': 2446, 'from_id': 5417, 'to_id': 5416, 'type': 'Rel_CE'}]",[]
9591,Each subject played 50 PD games against the computer.;;,"[{'id': 9917, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 55}]",[],[]
6665,"importantly, there were sufficient numbers of unrealistic optimists in each cell (approximately 20) to test our main hypothesis that selfaffirmation would have a beneficial effect on screening intentions among unrealistic optimists.;;","[{'id': 5647, 'label': 'cause', 'start_offset': 133, 'end_offset': 148}, {'id': 5649, 'label': 'effect', 'start_offset': 162, 'end_offset': 231}]","[{'id': 2552, 'from_id': 5647, 'to_id': 5649, 'type': 'Rel_CE'}]",[]
9148,Did this action consist in the soldier covering a live grenade or other explosive device with his body to protect comrades?;;,"[{'id': 9474, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 125}]",[],[]
9284,"Third, we also compare experimental play with survey-based evidence on actual public good contributions.;;","[{'id': 9610, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 106}]",[],[]
9455,"Thus, there existed no veil of anonymity behind which low contributors could hide. 19;;","[{'id': 9781, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 87}]",[],[]
6971,co-operation among professors across universities and within departments will improve methodological rigour and strengthen social networks.;;,"[{'id': 6486, 'label': 'cause', 'start_offset': 0, 'end_offset': 72}, {'id': 6487, 'label': 'effect', 'start_offset': 86, 'end_offset': 107}, {'id': 6488, 'label': 'effect', 'start_offset': 112, 'end_offset': 138}]","[{'id': 2942, 'from_id': 6486, 'to_id': 6487, 'type': 'Rel_CE'}, {'id': 2943, 'from_id': 6486, 'to_id': 6488, 'type': 'Rel_CE'}]",[]
7256,student residences that rank higher on neutral norms tendedto have students whoranked higher on pro bullying behavior and lower on defending.;;,"[{'id': 8809, 'label': 'cause', 'start_offset': 24, 'end_offset': 52}, {'id': 8810, 'label': 'effect', 'start_offset': 62, 'end_offset': 117}, {'id': 8811, 'label': 'effect', 'start_offset': 122, 'end_offset': 140}]","[{'id': 4052, 'from_id': 8809, 'to_id': 8810, 'type': 'Rel_CE'}, {'id': 4053, 'from_id': 8809, 'to_id': 8811, 'type': 'Rel_CE'}]",[]
6856,every point that one of the three type b players assigns to another player reduces this player's income by 1 taler.;;,"[{'id': 6178, 'label': 'cause', 'start_offset': 0, 'end_offset': 74}, {'id': 6179, 'label': 'effect', 'start_offset': 87, 'end_offset': 114}]","[{'id': 2805, 'from_id': 6178, 'to_id': 6179, 'type': 'Rel_CE'}]",[]
9629,The percentages of exploitative responses for each group are shown in Figure 4. Subjects were more exploitative against an unconditionally cooperative opponent with greater power than one with equal power.;;,"[{'id': 9955, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 207}]",[],[]
8728,"Once the subject completed the response form, the response form and business envelope(s) were returned to the large brown envelope and then collected by the researchers.;;","[{'id': 9054, 'label': 'non-causal', 'start_offset': 0, 'end_offset': 171}]",[],[]
